,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
709,R21,CZ01,Praha,2009,CZ,CZ0,9.786644452741504,2.098472922051,1.4826566386326911,3.914390115473063,5.281706340521359,6.162500951402772,0.8758461343081435,-0.12415386569185649,0.9559302706699296,-0.04406972933007036,0.9688295608544896,-0.03117043914551043,0.980878169252074,-0.01912183074792595,0.9768492959261119,-0.023150704073888084,1.0392525784121522,0.03925257841215224,0.8758461343081435,-0.12415386569185649,0.0,-0.8343014285101308,CZ012009,1214300,136.02638087386646,0.05970598484848484,3.1,2.248110835929709
710,R22,CZ02,Stredni_Cechy,2009,CZ,CZ0,9.022879125055379,2.245891529735837,1.4730210921976845,4.217589462102704,5.60367787538294,6.155549341019256,0.8953887478861834,-0.10461125211381661,0.9757147160529975,-0.024285283947002467,0.9831199260795043,-0.01688007392049573,0.9783124480518098,-0.021687551948190165,0.9989628547302765,-0.0010371452697235384,1.040637118885906,0.04063711888590604,0.8953887478861834,-0.10461125211381661,0.0,-0.5455706362527994,CZ022009,1230405,5.5653236105198856,0.02678237445959428,4.4,1.9379598789165522
711,R23,CZ03,Jihozapad,2009,CZ,CZ0,8.876972927480795,2.2550856230730405,1.5598562708754715,4.153123148034443,5.426637694149755,5.948652507865841,0.9722793072549463,-0.027720692745053732,0.9898935714159242,-0.010106428584075844,0.992887906543104,-0.007112093456896007,0.977902968348267,-0.022097031651733046,0.9838279428999686,-0.016172057100031445,0.9916439384481136,-0.008356061551886396,0.9722793072549463,-0.027720692745053732,1.0,0.5904428265830653,CZ032009,1202477,3.4119412081858465,0.025673582961181725,5.2,1.7955293598313977
712,R24,CZ04,Severozapad,2009,CZ,CZ0,8.827439175027617,2.2283325110811885,1.4875378940088333,4.153033970069239,5.555268614605815,6.125647894815882,0.9834960322424581,-0.016503967757541926,0.9682308098118243,-0.0317691901881757,0.999346321378195,-0.0006536786218049873,0.9863085003065325,-0.013691499693467502,0.9833394803982559,-0.016660519601744084,0.9940608648102098,-0.005939135189790168,0.9834960322424581,-0.016503967757541926,1.0,0.7561634390919333,CZ042009,1134887,6.012979351032448,0.02502704081632653,10.3,1.9726139247466428
713,R25,CZ05,Severovychod,2009,CZ,CZ0,9.02456813999867,2.2826750619087357,1.6259383988497946,4.138583875227972,5.393880185842028,5.951174025237988,0.9467906784033645,-0.053209321596635495,0.9752529834985566,-0.024747016501443397,0.9847022220824572,-0.015297777917542832,0.9774558351849562,-0.022544164815043843,0.977253299486551,-0.02274670051344896,0.9943769009153416,-0.005623099084658412,0.9467906784033645,-0.053209321596635495,1.0,0.21386310389233937,CZ052009,1503865,5.633975195822454,0.02491013758146271,7.3,1.8125901500100152
714,R26,CZ06,Jihovychod,2009,CZ,CZ0,9.233324365411256,2.2164907817116903,1.5418147610339006,4.0646700246758805,5.383098073888831,5.976556399622222,0.9498635342189892,-0.05013646578101083,0.9906375029940125,-0.009362497005987458,0.9825896309006982,-0.017410369099301826,0.9799126943133418,-0.020087305686658175,0.9817703763387671,-0.01822962366123293,0.9997614855411928,-0.00023851445880718192,0.9498635342189892,-0.05013646578101083,1.0,0.25926276809768595,CZ062009,1666778,5.61795296021224,0.027560469641930464,6.5,1.9118863749463415
715,R27,CZ07,Stredni_Morava,2009,CZ,CZ0,8.855617006742595,2.216455784789886,1.4967951175954173,4.121929983441138,5.462175274299851,6.018574158246516,0.9565377505851317,-0.043462249414868315,0.9701549883117967,-0.029845011688203305,0.9899418559505361,-0.010058144049463924,0.9820550952180075,-0.01794490478199251,0.9770448929457289,-0.022955107054271062,0.9871276862254935,-0.012872313774506483,0.9565377505851317,-0.043462249414868315,1.0,0.35787044774083315,CZ072009,1230437,6.1633923873004735,0.024401992173603698,7.5,1.8966441748053784
716,R28,CZ08,Moravskoslezko,2009,CZ,CZ0,8.837673193733469,2.171024775360517,1.5240749002051763,3.9960760945553275,5.302164995915538,6.021668996334749,0.8636274252756965,-0.13637257472430353,0.9801312014170606,-0.01986879858293944,0.9692019562920676,-0.030798043707932377,0.9733121476121493,-0.026687852387850652,0.9889997443862506,-0.011000255613749399,1.0405339902308621,0.04053399023086213,0.8636274252756965,-0.13637257472430353,0.0,-1.0148257747144982,CZ082009,1242634,10.494512734597066,0.02548853811659193,9.7,2.0255929017794214
717,R73,EE00,Eesti,2009,EE,EE0,8.668154652427178,1.9024972828287772,1.5046563478464337,3.4701989435607876,4.716320666029778,5.333869778022883,0.8288229916915733,-0.17117700830842675,0.9726985970420544,-0.027301402957945586,0.9740254071228993,-0.02597459287710069,0.9646694153964426,-0.035330584603557424,0.9497906288622937,-0.05020937113770629,0.9544306928621353,-0.04556930713786467,0.8288229916915733,-0.17117700830842675,0.0,-1.5290411145758869,EE002009,1335740,1.367424940136305,0.023795015995958915,13.5,1.8636708344620958
718,R74,ES11,Galicia,2009,ES,ES1,10.179271736607568,1.9415434660906583,1.2526777759695864,3.751772389125246,5.312054573521045,6.027353462393954,1.0290659123992159,0.029065912399215854,0.9882473417623875,-0.011752658237612512,1.0112661563028034,0.011266156302803365,1.0317442379356703,0.03174423793567027,0.9762394209264705,-0.023760579073529464,0.9525528895193552,-0.04744711048064476,1.0290659123992159,0.029065912399215854,1.0,1.4294320143615877,ES112009,2767469,3.9370830010972315,0.04873066470486412,12.4,2.275581073268708
719,R75,ES12,Principado_de_Asturias,2009,ES,ES1,9.24422011281011,1.979548318950584,1.3633945003632382,3.8851313486188204,5.145985417429672,5.814070692283805,0.9861427645769507,-0.013857235423049286,1.0000924324380256,9.243243802559142e-05,1.010947622443986,0.01094762244398595,1.0204266025665283,0.020426602566528285,0.9783909261699916,-0.02160907383000843,0.946373380215998,-0.05362661978400196,0.9861427645769507,-0.013857235423049286,1.0,0.7952673757675213,ES122009,1076276,4.029764662500118,0.052891318629751286,13.4,1.9289393436649842
720,R76,ES13,Cantabria,2009,ES,ES1,8.665005240389032,2.014968989894473,1.5141577132430566,3.7829110749473123,4.9854086713548735,5.650377002709446,0.9580352391837503,-0.04196476081624967,0.9904131929996456,-0.009586807000354414,0.9924971088928618,-0.007502891107138199,0.9928661528999861,-0.007133847100013857,0.9625209740406955,-0.037479025959304524,0.9412050165432664,-0.05879498345673362,0.9580352391837503,-0.04196476081624967,1.0,0.37999497411233857,ES132009,584657,4.774666894755849,0.05091007165605096,12.0,1.8674659277621335
721,R77,ES21,Pais_Vasco,2009,ES,ES2,10.233623585160398,1.952385774171215,1.330038478034154,3.762727952476587,5.131468649270273,5.851235879259188,0.9724243498839175,-0.02757565011608254,0.983066351166884,-0.01693364883311599,0.9873003630883458,-0.01269963691165421,1.0187458277160606,0.018745827716060592,0.9817824413789744,-0.018217558621025587,0.9905152208724478,-0.00948477912755219,0.9724243498839175,-0.02757565011608254,1.0,0.592585747385685,ES212009,2174077,13.22266981525212,0.06715621388801345,11.3,2.088507926782601
722,R78,ES22,Comunidad_Foral_de_Navarra,2009,ES,ES2,8.948955807384708,2.043540460119981,1.482244607848801,3.9363664524043775,5.04937454133166,5.705892772604248,1.0333803328660935,0.03338033286609354,1.0009477633504926,0.0009477633504926253,1.015173354689993,0.015173354689993035,1.0204087106590491,0.020408710659049145,0.9694517330512243,-0.03054826694877566,0.9247914399187236,-0.07520856008127641,1.0333803328660935,0.03338033286609354,1.0,1.4931750769032657,ES222009,627286,2.736099705328245,0.06319569209039548,10.8,1.76952632019987
723,R79,ES23,La_Rioja,2009,ES,ES2,8.277719530664921,2.1967951637805094,1.809755130112457,3.899493091443219,5.088783869588182,5.906915397878719,1.0534761006969438,0.05347610069694375,1.0091903861025606,0.009190386102560621,1.021255393324916,0.021255393324915994,1.0569126211633613,0.056912621163361266,0.9711492345911019,-0.028850765408898082,0.9066045168985364,-0.09339548310146362,1.0534761006969438,0.05347610069694375,1.0,1.7900784027378822,ES232009,319788,2.812897582697201,0.055777879858657245,12.6,2.0074223064355
724,R80,ES24,Aragon,2009,ES,ES2,9.60677077729891,2.002978200941629,1.4323046825222336,3.773572971917906,5.111313535090411,5.77787485531557,1.0180146725007821,0.018014672500782147,0.9814061745108017,-0.0185938254891983,1.0061739883984897,0.006173988398489705,1.0168903635275568,0.016890363527556795,0.965251868268952,-0.03474813173104796,0.9434745032198111,-0.05652549678018892,1.0180146725007821,0.018014672500782147,1.0,1.2661563481586728,ES242009,1342788,1.2308839985080196,0.057464098613251156,13.1,2.0043018833976642
725,R81,ES30,Comunidad_de_Madrid,2009,ES,ES3,11.240727075055899,1.950346040852692,2.0084243002268174,3.0725358131123244,4.552930124575351,5.651346220940196,0.9853166329547886,-0.014683367045211448,1.0206665357887978,0.020666535788797846,0.9877433657164401,-0.012256634283559942,0.9995971941103828,-0.0004028058896171638,0.9735139746104138,-0.02648602538958622,0.9847548095335256,-0.015245190466474434,0.9853166329547886,-0.014683367045211448,1.0,0.7830617597262896,ES302009,6327559,37.5417661097852,0.06637467460768896,13.9,2.5788104078278717
726,R82,ES41,Castilla_y_Leon,2009,ES,ES4,10.193646511589742,1.9097509688922956,1.2838532866871053,3.6219854413415407,5.163239188361073,5.864378084798344,1.0199226101269747,0.019922610126974716,0.9882957527745497,-0.01170424722545027,1.0058705979882165,0.0058705979882165416,1.0205690779251066,0.02056907792510665,0.9715474028364776,-0.02845259716352244,0.945737954392045,-0.054262045607955,1.0199226101269747,0.019922610126974716,1.0,1.2943450210906895,ES412009,2549172,1.0892106771464283,0.053694796668299856,14.0,2.242392643456803
727,R83,ES42,Castillala_Mancha,2009,ES,ES4,9.722320854940708,1.9645167329747735,1.4692131285336472,3.6308023268298943,4.996417524162146,5.71077632944705,1.0261553140724629,0.026155314072462854,0.9907755709334118,-0.009224429066588158,1.0098392829630782,0.009839282963078233,1.028229971876881,0.028229971876881033,0.9608622422449683,-0.0391377577550317,0.9248075867244939,-0.07519241327550608,1.0261553140724629,0.026155314072462854,1.0,1.3864296105392764,ES422009,2066428,1.021852089477675,0.047875009306365554,18.9,2.079974002617156
728,R84,ES43,Extremadura,2009,ES,ES4,8.960727126280434,2.1376343505636988,1.8602639994336025,3.987572994341337,4.975774959261369,5.817446041042508,1.0388251631974588,0.03882516319745877,1.007049928417434,0.007049928417433904,1.0026351706228602,0.002635170622860228,1.041170341505617,0.04117034150561705,0.9659712495972239,-0.03402875040277609,0.9112175881706764,-0.08878241182932356,1.0388251631974588,0.03882516319745877,1.0,1.573619290211991,ES432009,1094693,0.9562207169689866,0.045811382322713264,20.6,1.8298730467011715
729,R85,ES51,Cataluna,2009,ES,ES5,11.319462014385264,1.3689664667458428,2.959791652847938,1.9999999999998481,3.2082662294104103,4.7811197176505775,0.9808631525927233,-0.019136847407276725,0.9999999999999145,-8.548717289613705e-14,0.9721828057001319,-0.027817194299868064,0.9787909120738926,-0.02120908792610743,0.9350007091207279,-0.06499929087927214,0.9276354755348757,-0.07236452446512431,0.9808631525927233,-0.019136847407276725,1.0,0.7172641678071362,ES512009,7427092,10.286173392189474,0.06082731057958241,16.2,2.7811197176507294
730,R86,ES52,Comunidad_Valenciana,2009,ES,ES5,10.732031628605062,1.9014035404343321,1.5237708427270031,2.9134081680389707,4.706981650660035,5.647383979905993,0.9998290184398363,-0.0001709815601637077,0.9354814907358672,-0.06451850926413283,0.995271001162406,-0.004728998837594034,1.0189032271899856,0.018903227189985605,0.9725798744653821,-0.027420125534617923,0.9718930881686566,-0.028106911831343395,0.9998290184398363,-0.0001709815601637077,1.0,0.997473846518516,ES522009,4981284,8.693935633899363,0.050623015120515,20.8,2.7339758118670225
731,R87,ES53,Illes_Balears,2009,ES,ES5,9.41410733380926,1.9389175477724068,1.4758730604237325,3.68999779232333,4.93037648508791,5.781926464581596,1.069265938714784,0.06926593871478404,0.9983128232877437,-0.0016871767122562664,1.0110598601308058,0.011059860130805843,1.0275593737420932,0.027559373742093163,0.9700958470372776,-0.02990415296272242,0.9231582083010315,-0.07684179169896854,1.069265938714784,0.06926593871478404,1.0,2.0233641105220723,ES532009,1070167,9.702105495121902,0.05467338426595086,17.9,2.0919286722582657
732,R88,ES61,Andalucia,2009,ES,ES6,11.071825927794176,1.2123275289914262,2.2456740249809317,1.9999999999995612,3.0933724814685712,4.758459338300141,0.971573454891285,-0.028426545108715007,0.9999999999998093,-1.907363156306019e-13,0.9532606226063065,-0.04673937739369349,0.9319821337152836,-0.0680178662847164,0.9347450523363371,-0.06525494766366291,0.9064876970139314,-0.09351230298606861,0.971573454891285,-0.028426545108715007,1.0,0.5800142668941176,ES612009,8212968,3.3890586641639575,0.04940939226519337,25.2,2.7584593383005798
733,R89,ES62,Region_de_Murcia,2009,ES,ES6,9.445158643127943,2.087577663359085,1.5595422615315777,4.13661309631947,5.111891229186464,5.820413016874325,0.9720544451684566,-0.027945554831543373,0.994877823194609,-0.0051221768053909544,1.0005256043960362,0.0005256043960362167,1.0397558835172775,0.039755883517277546,0.9707718660904514,-0.029228133909548593,0.9534202654094619,-0.0465797345905381,0.9720544451684566,-0.027945554831543373,1.0,0.587120619544507,ES622009,1441787,5.066295846877408,0.04837393356643357,20.3,1.683799920554855
734,R90,ES63,Ciudad_Autonoma_de_Ceuta_ES,2009,ES,ES6,6.360843450963515,1.7011211263634127,1.8327096571095993,1.0000000000000018,3.764337469559926,5.102422809636952,1.0025460716228807,0.0025460716228806746,0.9999999999999993,-6.661338147750939e-16,0.947454432597878,-0.05254556740212202,0.8801491441829139,-0.1198508558170861,0.9891540884552821,-0.010845911544717923,0.9893080749708003,-0.01069192502919969,1.0025460716228807,0.0025460716228806746,1.0,1.0376167329862325,ES632009,76927,147.1502590673575,0.05463450704225352,18.5,4.10242280963695
735,R91,ES64,Ciudad_Autonoma_de_Melilla_ES,2009,ES,ES6,6.242870837828294,1.72796482797188,1.8413191402034494,0.9999999999999967,3.8530713228216746,5.398671138739729,1.124498032798237,0.12449803279823701,0.9999999999999944,-5.551115123125783e-15,0.9883283233808011,-0.011671676619198879,0.9486486593471541,-0.051351340652845856,1.0017427425393406,0.0017427425393405915,0.9666760391052898,-0.033323960894710236,1.124498032798237,0.12449803279823701,1.0,2.839386298090002,ES642009,73365,172.38805970149252,0.06047142857142858,23.5,4.398671138739733
736,R92,ES70,Canarias_ES,2009,ES,ES7,9.830468211463936,1.8771756677265938,1.403310263781183,3.4831067120864887,4.915672707313496,5.931088140640918,1.0260761063061086,0.02607610630610857,0.9947806173479332,-0.005219382652066784,1.0095598106725077,0.009559810672507663,1.0492337356621704,0.049233735662170375,0.979253666917764,-0.020746333082235946,0.9479724755687404,-0.052027524431259575,1.0260761063061086,0.02607610630610857,1.0,1.3852593616858628,ES702009,2025490,10.406875251779239,0.05199481290322581,26.0,2.4479814285544297
737,R95,FI19,LansiSuomi,2009,FI,FI1,9.70814892190301,2.15803025408751,2.078520313301342,3.2812337949044235,4.770811819721932,5.54158030152552,0.8911342002205964,-0.10886579977940358,0.9846960396923996,-0.015303960307600395,0.9867881182684727,-0.01321188173152732,1.005626805863782,0.005626805863782058,0.9744798091802582,-0.025520190819741773,1.0021508765571983,0.0021508765571982558,0.8911342002205964,-0.10886579977940358,0.0,-0.6084291128468352,FI192009,1349600,1.0378432892651568,0.06800118988596926,9.0,2.2603465066210964
738,R97,FI20,Aland,2009,FI,FI2,6.1063627942714716,2.7700907075079964,8.121341885936635,1.0000000000000053,4.411298457541644,5.400179600546048,1.0004008150171868,0.00040081501718680634,1.0000000000000058,5.773159728050814e-15,0.9940241430344914,-0.005975856965508619,1.0145626375257508,0.014562637525750821,0.9244090025603071,-0.07559099743969289,0.8358859559101014,-0.1641140440898986,1.0004008150171868,0.00040081501718680634,1.0,1.0059218096391684,FI202009,27456,0.9210356820816695,0.08071188811188812,,4.400179600546043
739,R142,ITC1,Piemonte,2009,IT,ITC,11.04528415584624,2.006141388304145,1.3704403553967957,3.940194994410538,5.313252656250453,6.065232322180617,0.9233166599346181,-0.07668334006538191,1.6633728987736913,0.6633728987736913,1.0786154687987344,0.07861546879873438,1.029835338069152,0.029835338069152062,1.0444348836471313,0.04443488364713133,1.0083379564702417,0.008337956470241714,0.9233166599346181,-0.07668334006538191,0.0,-0.13295191769517642,ITC12009,4356322,7.371279163314562,0.06538286493860847,6.8,2.1250373277700794
740,R143,ITC2,Valle_dAosta_Vallee_dAoste,2009,IT,ITC,7.8217105817009775,2.7396016018318026,3.8082449909322666,3.336402626954663,5.011259528587073,5.871851909296347,1.045125758661548,0.04512575866154811,1.1004640402517036,0.10046404025170363,1.0567988070020529,0.056798807002052865,1.0632721575488842,0.06327215754888416,1.1133723243554416,0.11337232435544164,1.1499750118636038,0.14997501186360385,1.045125758661548,0.04512575866154811,1.0,1.6667069375102868,ITC22009,126369,1.72892868169188,0.08086607142857143,4.5,2.535449282341684
741,R144,ITC3,Liguria,2009,IT,ITC,10.07170315689174,2.4655131982750325,3.1420958234431926,3.1506494312077318,4.954696965468109,5.748064190914865,0.9609241524125147,-0.03907584758748528,1.3262238398082669,0.32622383980826686,0.9906458391822578,-0.009354160817742208,0.9911659722660078,-0.008834027733992222,0.9201770052309843,-0.07982299476901566,0.7648365482577435,-0.2351634517422565,0.9609241524125147,-0.03907584758748528,1.0,0.4226769931766222,ITC32009,1577301,11.851782363977486,0.07330223207218615,5.8,2.597414759707133
742,R145,ITC4,Lombardia,2009,IT,ITC,12.00060953163922,1.9414096657554434,1.9520913898903087,3.132300174707294,4.456671181805166,5.404248159731941,0.9219926074539281,-0.07800739254607192,0.7998863207275375,-0.20011367927246249,0.851470103640873,-0.14852989635912694,0.9292250151057182,-0.0707749848942818,0.9485047531428149,-0.051495246857185095,1.3758936954053531,0.3758936954053531,0.9219926074539281,-0.07800739254607192,0.0,-0.15251402591643792,ITC42009,9545515,18.485087719298246,0.07925096094528543,5.3,2.2719479850246476
743,R155,ITF1,Abruzzo,2009,IT,ITF,9.623795130660215,2.8234024240652453,4.4440694282728845,3.277283725102694,5.057768135062709,5.665753192134519,0.9986780288851339,-0.001321971114866094,1.1274339019172082,0.12743390191720816,1.0305930073734324,0.0305930073734324,0.9978364106449343,-0.002163589355065665,1.0186622668834207,0.018662266883420653,0.91656217260782,-0.08343782739217998,0.9986780288851339,-0.001321971114866094,1.0,0.9804686427528043,ITF12009,1306029,4.594264221908792,0.06119398280802293,8.0,2.3884694670318245
744,R156,ITF2,Molise,2009,IT,ITF,8.262110121685675,2.8722717893788383,6.573013493984721,3.247090884503846,4.817926293123835,5.39659000058694,1.0819199426491055,0.08191994264910551,0.9506712796911719,-0.04932872030882807,0.9588237986398522,-0.04117620136014777,0.971989942277716,-0.028010057722284043,0.9267634227751445,-0.07323657722485555,0.8875762159839097,-0.11242378401609032,1.0819199426491055,0.08191994264910551,1.0,2.2103196866835737,ITF22009,316955,2.4902812714383717,0.06174380165289256,9.0,2.149499116083094
745,R157,ITF3,Campania,2009,IT,ITF,10.799628424416728,2.3992189222313143,2.6742209470582883,3.226204252673988,5.099484088171072,5.7821904821976275,0.9948380249550588,-0.005161975044941203,0.9721104765912375,-0.027889523408762495,1.0351005047055897,0.035100504705589675,1.0081951714066326,0.008195171406632618,1.0476011653322752,0.04760116533227521,1.074383214777529,0.07438321477752896,0.9948380249550588,-0.005161975044941203,1.0,0.9237348096565119,ITF32009,5750382,11.996714456391876,0.06468193700983443,12.9,2.5559862295236395
746,R158,ITF4,Puglia,2009,IT,ITF,10.44643040451309,2.4511701833191877,2.96451430483564,3.144180534393545,5.057635590366007,5.771229914902919,1.0031990721868123,0.0031990721868122574,1.0384279240703251,0.03842792407032514,1.047762301663732,0.047762301663732076,1.0143947805830356,0.01439478058303556,1.0327328399455618,0.032732839945561754,0.963094055373483,-0.03690594462651697,1.0031990721868123,0.0031990721868122574,1.0,1.0472644379575018,ITF42009,4043827,6.436350372570477,0.055731889572538856,12.6,2.6270493805093738
747,R159,ITF5,Basilicata,2009,IT,ITF,8.670675816719612,2.8662384280648765,6.484879416121939,3.185893199274274,4.955058335873951,5.608635490348621,0.9823618414913698,-0.017638158508630153,1.0141142288631921,0.014114228863192135,1.0268278531533224,0.026827853153322367,1.0265100709390016,0.026510070939001595,1.0201033241433979,0.020103324143397883,1.0310718753949664,0.031071875394966364,0.9823618414913698,-0.017638158508630153,1.0,0.7394064279160778,ITF52009,583556,1.9353842987961722,0.0602656034024455,11.2,2.422742291074347
748,R160,ITF6,Calabria,2009,IT,ITF,9.857933848158188,2.2512161320360593,1.7790631337386253,4.268367190310885,5.2938792920822175,5.9263741820699956,1.0266770658311228,0.026677065831122837,1.8838348839841348,0.8838348839841348,1.1280647758276907,0.1280647758276907,1.0045705609420965,0.004570560942096513,1.1002739129129753,0.10027391291297527,0.9595541213472695,-0.04044587865273053,1.0266770658311228,0.026677065831122837,1.0,1.3941381904606864,ITF62009,1970780,3.8914119162204295,0.05759536666086048,11.3,1.6580069917591107
749,R161,ITG1,Sicilia,2009,IT,ITG,10.720984992009647,2.1594497980699834,1.7647551229926797,3.8846282174112923,5.220535849084479,5.891540339680759,1.0046920857386328,0.0046920857386327786,1.641866810393214,0.6418668103932139,1.1102027189751673,0.11020271897516731,0.9951676672547937,-0.004832332745206336,1.064882015378386,0.064882015378386,0.9187813678213828,-0.08121863217861724,1.0046920857386328,0.0046920857386327786,1.0,1.069322848105491,ITG12009,4990588,5.76213152819867,0.060068055460692577,13.8,2.006912122269467
750,R162,ITG2,Sardegna,2009,IT,ITG,9.770012589376575,2.288306236919682,1.8782554908518254,4.1296639100559025,5.231478024527466,5.93193419810707,0.9693508967468191,-0.03064910325318093,2.064831955027931,1.0648319550279308,1.1412931970837807,0.14129319708378074,1.0264889676983069,0.026488967698306887,1.1400190035582873,0.14001900355828734,1.0333223780753442,0.03332237807534422,0.9693508967468191,-0.03064910325318093,1.0,0.5471772581016634,ITG22009,1642583,2.44475138121547,0.0559065399760315,13.2,1.8022702880511678
751,R164,LU00,Luxembourg_GrandD,2009,LU,LU0,9.831629364413278,1.830358828355863,1.4651151649399405,3.144932136722888,4.654029189486751,5.570557409144685,0.9150106873919245,-0.08498931260807552,0.9906839331223172,-0.009316066877682827,0.9768121212758066,-0.023187878724193367,1.0073278500486766,0.007327850048676643,1.0003193119935863,0.0003193119935862576,1.0555592671525478,0.055559267152547775,0.9150106873919245,-0.08498931260807552,0.0,-0.25566784937661857,LU002009,493500,8.399071925754061,0.179791620626151,5.1,2.4256252724217973
752,R165,LV00,Latvija,2009,LV,LV0,9.161905077014724,1.9402384984205467,1.3664699470252195,3.7754221676575654,4.953834592934063,5.613393745309136,0.8986294818660912,-0.10137051813390885,1.0391200225583794,0.03912002255837943,1.0345462812035515,0.03454628120355152,1.040188361477916,0.040188361477915935,1.0018266750861502,0.001826675086150198,0.9400611542324108,-0.05993884576758923,0.8986294818660912,-0.10137051813390885,0.0,-0.49769066944193885,LV002009,2162834,1.4607048684802881,0.020788134287286736,17.5,1.8379715776515702
753,R166,MT00,Malta,2009,MT,MT0,7.940669282053791,2.007735313346619,1.5831089786676635,4.132588878991917,4.810376779349437,5.769389124079144,0.9518489740798045,-0.04815102592019549,0.995041632323289,-0.004958367676710984,0.9668769671243933,-0.033123032875606695,0.9569828198583321,-0.04301718014166789,0.9370086813229246,-0.06299131867707541,0.9080260564662218,-0.09197394353377819,0.9518489740798045,-0.04815102592019549,1.0,0.28859649164000023,MT002009,410926,50.4746835443038,0.03916476489028213,6.9,1.636800245087227
754,R167,NL11,Groningen,2009,NL,NL1,9.525060527061717,1.8485800119413849,1.7357745090010783,3.419091381358494,4.681581677976128,6.1511534699426,0.8233444686772149,-0.1766555313227851,0.9929622700438064,-0.007037729956193561,0.9829180123484756,-0.017081987651524355,1.005150296584723,0.005150296584722991,0.9894424048235791,-0.010557595176420853,1.0150470055441363,0.015047005544136294,0.8233444686772149,-0.1766555313227851,0.0,-1.6099831177536608,NL112009,574092,11.768739553422192,0.08873000728332119,6.8,2.7320620885841063
755,R168,NL12,Friesland,2009,NL,NL1,9.043261577759484,2.0109526479696815,2.1580799418856857,3.446828016054713,4.511787576059518,5.8310665941059385,0.9413926404765002,-0.058607359523499825,0.9974796294876355,-0.0025203705123645337,0.9936589179061689,-0.0063410820938311074,1.0208338024686165,0.020833802468616547,0.9842191988592129,-0.01578080114078706,0.9955877822113401,-0.004412217788659856,0.9413926404765002,-0.058607359523499825,1.0,0.13411022124771485,NL122009,644811,9.501152108208398,0.05432853543307087,4.4,2.3842385780512254
756,R169,NL13,Drenthe,2009,NL,NL1,8.708845197516256,2.0408249647590457,2.191453136086673,3.4893949610146375,4.477400730933209,5.859840917621918,0.9103377308596841,-0.08966226914031594,0.9978799703263325,-0.002120029673667534,0.9893378705340254,-0.010662129465974557,1.0110893232809606,0.011089323280960572,0.9880488261821778,-0.01195117381782218,0.999526291539014,-0.00047370846098604424,0.9103377308596841,-0.08966226914031594,0.0,-0.324708074541485,NL132009,489918,9.007610465336413,0.05665451870533838,4.7,2.3704459566072806
757,R170,NL21,Overijssel,2009,NL,NL2,9.621928539937903,2.046573175916276,2.196879967487222,3.454421985146866,4.467566358688787,5.6622659532329855,0.9449872757625624,-0.05501272423743764,0.9949214042853715,-0.005078595714628542,0.9926838428507915,-0.007316157149208524,1.0143431422280949,0.014343142228094852,0.9808044351137142,-0.01919556488628582,0.9863629458946146,-0.013637054105385404,0.9449872757625624,-0.05501272423743764,1.0,0.18721887479992785,NL212009,1125435,17.208924705316335,0.06180789795561769,4.0,2.2078439680861197
758,R171,NL22,Gelderland,2009,NL,NL2,10.12691534575674,1.9661421321465486,2.1667298159054744,3.445976926544777,4.379527354084965,5.504763727905055,0.9572480199561215,-0.04275198004387848,0.9995206455614613,-0.00047935443853874826,0.9962146500490031,-0.0037853499509968858,1.0129671157116198,0.012967115711619792,0.9921851997170955,-0.007814800282904488,0.9939812367229868,-0.006018763277013228,0.9572480199561215,-0.04275198004387848,1.0,0.3683642661537632,NL222009,1991062,20.242165815197712,0.0631295806836248,3.8,2.058786801360278
759,R172,NL23,Flevoland,2009,NL,NL2,8.357205943806902,2.284247842302943,3.111219305378063,3.262188729716237,4.30711552280202,5.600277591413585,0.8742010657086984,-0.12579893429130162,0.9927218303416092,-0.007278169658390787,0.9833141111613902,-0.016685888838609775,1.0195064307718877,0.01950643077188774,0.9830099025873765,-0.016990097412623473,1.003194024349681,0.0031940243496810794,0.8742010657086984,-0.12579893429130162,0.0,-0.8586063638832167,NL232009,383449,14.299823633156967,0.05413912185495807,4.5,2.338088861697348
760,R173,NL31,Utrecht,2009,NL,NL3,10.050118142513844,1.9456147289639099,2.0405767454373045,3.4529398944767578,4.523061938729535,5.826187996088418,1.0222961011841303,0.02229610118413028,1.003391063065698,0.003391063065697919,1.0055357336523014,0.005535733652301422,1.0324921053752096,0.032492105375209634,1.0068149724998137,0.006814972499813665,0.9820950368435253,-0.017904963156474718,1.0222961011841303,0.02229610118413028,1.0,1.329411976214762,NL312009,1210869,46.671480144404335,0.09089190903465347,3.9,2.37324810161166
761,R174,NL32,NoordHolland,2009,NL,NL3,10.717996944798081,1.8906139127725161,1.8815599083111154,3.4511883416824007,4.534286193619088,5.687573151081123,0.9520232679244985,-0.04797673207550146,0.9972424852565536,-0.002757514743446432,0.9943569927819167,-0.005643007218083307,1.0146839003198225,0.014683900319822474,0.9918624283294125,-0.008137571670587485,1.0012245228033105,0.0012245228033105349,0.9520232679244985,-0.04797673207550146,1.0,0.2911715822062197,NL322009,2646445,52.02920254586297,0.08970440382816436,4.1,2.2363848093987224
